,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
malignantneo_mhyn,-0.3377725660436221,-0.33777256604362266,-0.3377725660436227,2.960571995864376,-0.33777256604361594,1.5011896066031787,0.2935909472139863,0.1057845524978203,2.0058927474353347,-0.33777256604362904,-0.33777256604362377,-0.33777256604362227,1.0714563521612404,2.9605719958643757,-0.33777256604362205,-0.33777256604362255
obesity_mhyn,-0.3666787473670389,-0.3666787473670398,-0.36667874736704015,-0.10780953370443534,-0.36667874736703254,2.2323365883689315,0.21382409805777527,0.07150259362905687,-0.36667874736704636,-0.36667874736704653,2.727182873784104,-0.3666787473670397,-0.36667874736704575,0.0008324348186709907,-0.36667874736703926,2.727182873784101
dementia_mhyn,2.2044421990375103,0.10770058571392503,-0.45362949431679805,-0.0039008158050486664,-0.4536294943167882,-0.07070060882016786,-0.01792617601930558,-0.16866085835589212,0.22578500819310182,-0.45362949431680627,-0.20039674017679732,0.056981089630023456,-0.007856972320437649,-0.04837105814123677,-0.1064287795486005,-0.2743936225431173
infect_cmtrt,-0.0011508337315713718,0.13391853895148834,0.06749240877987635,-0.512717204424801,-0.13493502565009222,0.2798583300350606,-0.03398810530563692,0.027886435946757725,0.2746663361035588,-0.09131511365340296,0.13422533658764865,0.1587072097035728,0.27721935018369886,0.7188430657956951,0.11127654093911414,-0.04119443510857086
daily_lymp_lborres,-0.10819664918797593,-0.11709776852946119,-0.09987293551876852,-0.1392687191901678,0.041356392660084014,4.0558304132368725,0.12922310439276918,-0.04331610893655918,-0.2164517006756484,-0.08954773889373768,-0.058567210044348894,-0.09956217864525051,5.895994053494403,-0.22259824380148133,-0.05613819155911411,-0.008622158529333481
daily_neutro_lborres,0.05911661989042083,0.1285675742467588,-0.0407348682584979,-0.06736248247907345,-0.08183045882023951,1.03022237639541,0.08020577941705459,-0.06369071755735255,0.5279177761046319,0.006439741993363722,-0.0016016194401124388,0.06321986292270272,0.7741372127170708,-0.0245768462114296,-0.038265154877045314,-0.06133477866350506
daily_plt_lborres,-0.022285357521747023,-0.026306145758725207,-0.04197528684085342,-0.005937334902119906,0.0387076366222502,0.18520915491278517,-0.3430632045419778,-0.3342807197329878,0.04829852997832483,-0.027959978457345616,-0.0019025515374023563,0.08208312731520785,0.30559218746505534,-0.07334915355197119,0.05059370173526744,-0.020926284510993858
daily_bun_lborres,0.3855762832591858,0.5581915325124669,0.044899124494544626,-0.08748724339907414,-0.4232222392339564,1.6453168945572645,1.0098110011342152,-0.28327911257061716,2.40524831140458,0.23422213842478132,0.14596059009261073,-0.11560268019508,-0.004618232849450754,-0.1511074967997513,-0.23016089935469072,-0.3147715592765233
daily_creat_lborres,0.0720450821842417,0.45042826229255983,0.10906624822708029,-0.13239486878617512,-0.31293231195645377,1.9616672684583518,1.2581253338323557,-0.2715276172255688,2.6544020431030373,0.2706852401672322,0.2943107430112304,-0.2417777915957134,-0.11887007200704859,-0.22340998088590533,-0.22233162829805012,-0.24171620318245518
daily_crp_lborres,-0.08201487136591684,-0.0012014345910202162,-0.016455234655456803,-0.19616936352475164,0.00723307340562564,0.6520528413213501,0.00655766944733825,-0.2624757170866478,0.5981284646202448,0.03590650009795831,0.06493357648892858,-0.04929743954421314,0.05711970086927635,0.16336426016790834,-0.03862305208942992,0.09003344958370563
onset2admission,-0.22858545722660592,-0.052752714313418526,-0.011712919003859663,-0.23966160732226505,0.12441191007940551,-0.03741032914612501,-0.17663833435077247,-0.14858122266507226,-0.05207802127250332,-0.01996378126910366,0.07541272028206567,-0.0017319482832204322,-0.14590060494620513,0.04715146381176674,0.0846798503092903,0.14167952646077955
age,0.7534366731318776,0.49140507533358796,0.08420224545412656,0.33987424990637655,-0.653937335103682,0.006983477905474459,0.12556839950834675,-0.3236842883654474,0.4865601108441124,0.20395411175309597,-0.25301125624684995,0.35301093245439563,0.020703267423083975,0.330379720339837,-0.10230768582837958,-0.5796118400334811
immunosuppressed_yn,-0.0425705571887783,0.13621157192396657,1.7830378692399134,0.39402156738135424,-0.5608405840680563,0.20590204207903878,0.3375261448356661,0.14554014316858074,0.3682117274510659,-0.5608405840680787,0.5084454143400701,0.15411136478970264,0.3607314367647344,0.5335036092748653,0.09133462158495353,-0.5608405840680684
diabetes,-0.04515581009611931,0.819325705388483,-0.02695655245638544,-0.01401005229822698,-0.5591999171346471,0.49103284301060707,0.5368441674265084,0.08259735324986871,0.2981886024047844,0.5794962878647538,0.44119094603284736,-0.5591999171346591,-0.012040199757827549,-0.05788855847057493,-0.04777307990138527,0.2354124713185104
sf94,0.07697106222498096,-0.04637732091241578,0.0718355036098672,0.644525149928524,0.0423494064130261,-0.48273914268512935,0.01618683368406957,0.17215201154671633,-0.3137957632732881,0.02240701220696265,-0.2770906705075882,-0.08372102198305105,-0.04606139833828716,-0.5694651253891964,0.04820863729734154,-0.3440749342988371
