,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
daily_lymp_lborres,-0.12032476679493018,4.087807543281173,-0.14351048257973173,0.11774731853354085,-0.12897104280169064,0.0325920552401159,0.051535400653173837,-0.023831443013638903,-0.0651155946072393,0.16746790816140075,-0.11462661557392731,0.0469661932416937,0.01845765595907046,-0.09313217772688658,4.199497980637689,-0.0631088056152566,-0.1758966946620529,-0.15940105898081838,-0.01479411596558304,0.011694270124874373
daily_neutro_lborres,0.09186275454368896,0.8259329807845712,0.0421716228692669,-0.10572544409794854,-0.3359602565414047,-0.03933413955470989,-0.09237687998870861,-0.0797996334688132,-0.004226540954296055,-0.09114339366036324,0.04049480547824491,0.03636241966231978,-0.06266391769014419,-0.007386087117243431,0.14569722559168843,-0.024452709870322772,-0.00430408877048732,0.10768697072847347,0.02804524329069712,-0.04861154816506742
daily_plt_lborres,0.039229006646933164,0.20097945397635025,-0.06716164444771945,0.03530404271875816,-0.05676549882527332,0.01693513837134437,-0.030889915984111255,-0.016600711149713253,0.056041455806124775,-0.020739237141316074,-0.036894323856704034,0.02924403725364595,0.046591628457037446,-0.015637606708058263,-0.011670813963207755,-0.3572586522877522,-0.00604327602357333,-0.030299914703559704,-0.007360829061137999,-0.08635454707714084
daily_bun_lborres,0.11580939141025942,1.6331529369474571,0.7624837223113603,-0.5015092628426808,0.23056273541329275,-0.191687820541117,-0.13664493832645921,-0.27877375252939834,-0.20464426494191898,-0.054309133085413124,0.25861057873227794,-0.23650590568128196,-0.37144944538705377,-0.01927037383250845,0.341462561575686,0.02385066093140545,-0.002970953421594773,1.0086702940450203,0.5665332956474275,-0.09198844735482613
daily_creat_lborres,-0.041568516285935636,1.9240958074249708,0.8179930064099583,-0.30819661184173824,0.43741484455573904,-0.02763118175991052,0.14279916435476794,-0.24774929847036875,-0.217616356837786,-0.035372078856453146,-0.09283405728920058,-0.05479113307298665,-0.3067885753580798,-0.13515097283471447,0.6952891812737124,0.11443741085032184,-0.11103273859069202,1.4682379014622886,0.9230153085229162,0.022123062599944354
daily_crp_lborres,-0.02685219040282835,0.3784411579346014,-0.0071023113507879395,0.008190887735855596,0.11899540053985991,0.06633474245249751,0.18446447225281462,0.028289190310981975,-0.02377381080155587,0.09042776436640142,-0.09973174046515428,0.053774384351205365,-0.009749051181964653,-0.024978109968866687,0.12495162200040405,-0.2122952066282088,-0.024435186577510433,0.13446584267526418,0.09614223187024654,0.1374412085846706
onset2admission,-0.035534826840139255,-0.01864049514791608,-0.15298539514073006,0.2308323197784384,0.19410907116922071,0.12373350682282794,0.15852800477943582,0.10098787670030647,0.0475030922506186,0.09574493209310425,-0.24617564268398215,0.2057854841971339,0.09524636689987219,-0.037597384688107915,-0.004969495773168539,-0.13318841099626397,-0.11646860094459911,-0.09266671272693901,0.10343878133532419,0.10994758403514032
age,0.43211998603979546,0.3241182920699324,0.6210120158001339,-0.9494234570314549,-0.2280105022780082,-0.5280195809062187,-0.6017508242784269,-0.43904132394165724,-0.01932806655917632,-0.47499280723468784,0.7276023436447783,-0.6413487909459252,-0.47702858900852796,0.21639806819997076,-0.4766811939010904,-0.1980254850990495,0.3931907825983001,0.23306306070716548,-0.009103406990694144,-0.37137571652001156
immunosuppressed_yn,0.1584053447490448,0.327632443562994,0.07261019539912,-0.27387182480306155,-0.009398164087348535,-0.13970482159845765,-0.06811733718511855,-0.07657436301537637,0.12835113161258746,-0.08382370015417069,-0.05511677123282537,-0.18878744885467297,-0.5608791854349483,0.28620651828647276,0.2169577850280208,0.1988588798139226,0.46320982934885635,0.1362152047344663,0.17946090189557645,-0.11890653832637219
sfr,-0.05876945103495492,-0.17194720248613982,0.07599591224583477,-0.059240204416958354,-0.047597237290891437,-0.06743175976650473,-0.08902299719915595,-0.21821624100431672,0.030721307533902523,-0.1512295811291196,0.06628010670425034,-0.22439870916580573,0.03872831642212717,0.04258984215115526,-0.013159428680619284,0.1705300559784457,0.10990582728218155,-0.06054777397653154,-0.06883257276021153,-0.15316520796677177
diabetes,-0.05543966573998249,0.18737808902043745,0.21548765357052355,0.06713065066692732,-0.42222487297839634,0.02225446790610558,0.1501496520777139,0.20806901600940067,-0.08475186658743471,0.12472948673611116,-0.1167295399800015,0.050133902225714,-0.5601843431742427,0.30591581564637016,0.32901888457136097,0.18845062706048976,-0.031141254925496163,0.7181789030141049,0.5339642835241115,0.10320362351035714
Aboriginal/First Nations,-0.014595452799587997,-0.01459545279958846,-0.014595452799588036,-0.014595452799588031,68.5144896654543,-0.014595452799588021,-0.01459545279958805,-0.014595452799587927,-0.014595452799587906,-0.014595452799588009,-0.014595452799588021,-0.01459545279958799,-0.014595452799588021,-0.014595452799588076,-0.014595452799588031,-0.014595452799588017,-0.01459545279958802,-0.014595452799588049,-0.014595452799588016,-0.014595452799588004
Arab,-0.06636439630692458,-0.06636439630692653,-0.06636439630692469,-0.06636439630692473,-0.06636439630692459,-0.06636439630692463,-0.06636439630692469,-0.06636439630692412,-0.06636439630692413,-0.06636439630692452,-0.06636439630692456,-0.06636439630692453,-0.06636439630692453,-0.06636439630692492,-0.06636439630692471,-0.06636439630692453,-0.0663643963069247,-0.06636439630692476,-0.06636439630692469,15.06832060032855
Black,-0.20162182540017587,-0.2016218254001821,-0.2016218254001766,-0.20162182540017637,-0.2016218254001761,-0.20162182540017604,4.959780509948326,-0.2016218254001748,-0.2016218254001746,-0.20162182540017648,-0.20162182540017612,-0.20162182540017656,-0.20162182540017606,-0.20162182540017654,0.5299844155233132,-0.0547332433030263,-0.2016218254001763,-0.20162182540017665,-0.20162182540017645,-0.2016218254001762
East Asian,-0.08782862452602051,-0.08782862452602325,-0.08782862452602076,-0.08782862452602075,-0.08782862452602067,-0.0878286245260207,-0.08782862452602064,-0.08782862452602017,-0.08782862452602005,-0.08782862452602053,-0.08782862452602054,11.38580964231919,-0.0878286245260206,-0.0878286245260209,-0.08782862452602076,-0.08782862452602065,-0.08782862452602065,-0.08782862452602085,-0.08782862452602079,-0.08782862452602075
Latin American,-0.03765249108041535,-0.037652491080416496,-0.03765249108041546,-0.03765249108041539,-0.037652491080415386,-0.03765249108041543,-0.037652491080415455,-0.03765249108041514,-0.037652491080415115,26.558667735005205,-0.03765249108041533,-0.0376524910804153,-0.03765249108041535,-0.03765249108041555,-0.03765249108041542,-0.03765249108041533,-0.03765249108041538,-0.03765249108041548,-0.03765249108041546,-0.03765249108041532
Other,-0.26506803927931,-0.26506803927931805,-0.26506803927931055,-0.2650680392793105,-0.2650680392793102,3.772616278895355,-0.26506803927930994,-0.2650680392793086,-0.26506803927930833,-0.26506803927931,-0.26506803927931005,-0.26506803927931066,-0.2650680392793102,-0.26506803927931116,0.38651860305868274,0.00530751923804168,-0.26506803927931016,-0.2650680392793107,-0.2650680392793107,-0.26506803927931083
South Asian,-0.23984882467092994,-0.23984882467093735,-0.23984882467093047,3.911510608263026,-0.2398488246709301,-0.23984882467093022,-0.23984882467093063,-0.2398488246709286,-0.23984882467092838,-0.23984882467092994,-0.2398488246709301,-0.23984882467092966,-0.2398488246709301,-0.2398488246709309,0.050038543626860436,-0.049163475573048794,-0.23984882467093008,-0.2398488246709309,4.169292892604286,-0.23984882467092988
West Asian,-0.058475312210427906,-0.058475312210429765,-0.058475312210428114,0.9447741545864482,-0.05847531221042799,-0.05847531221042795,-0.05847531221042804,-0.05847531221042763,-0.05847531221042756,-0.05847531221042792,-0.058475312210427954,-0.05847531221042808,-0.05847531221042802,-0.05847531221042817,9.919805858813525,-0.05847531221042801,-0.05847531221042803,-0.05847531221042813,-0.058475312210428086,-0.05847531221042795
White,0.4624569333809041,0.46245693338091826,0.462456933380905,-2.1623635149964273,-2.162363514996425,-2.1623635149964233,-2.162363514996426,0.4624569333809012,0.4624569333809012,-2.1623635149964278,0.46245693338090416,-2.162363514996423,0.4624569333809037,0.46245693338090577,-2.0320769111344723,0.09847361745340666,0.4624569333809042,0.46245693338090565,-2.1623635149964286,-2.162363514996421
