,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
diabetes,0.15836887010413897,0.223366517658541,-0.18093678750871003,0.0029033760714841724,-0.04158683503810469,-0.10689512825408047,-0.0478427369453297,0.21931409715027173,-0.09264292898878705,0.13951527042055567,-0.0021733420679384205,-0.09580718510978913,-0.4077502953423254,0.08841452568844585,-0.06918767043278104,-0.5157282664350099,-0.044298351184448234,-0.08294846766020908,0.6145346517559321
hr_vsorres,-0.12644439544162256,-0.2644536811365314,-0.11478059055626104,0.42330647599678284,-0.1727672134674775,1.0339829781559133,0.33739599233345946,-0.09630485896687875,0.04092946095107813,0.019115474127254336,1.9172219189110882,0.8090640323796258,2.027049882400571,-0.20134513639387547,-0.25709295551084416,2.803267889109852,-0.1323915285976356,0.09436305239234952,2.081628997269821
immunosuppressed_yn,0.20713084095674578,-0.023764013288508235,-0.0308361712073143,-0.21938474776900455,-0.15146077898864044,-0.24231164750308534,0.08173227309614241,0.14394688618758641,0.028961073929532066,0.3396928232013763,-0.0841195427172925,-0.10323312613571961,-0.18279567224420054,0.0960696604123308,0.030183396251396294,-0.4595618854683409,-0.12349994542425716,0.1986306556861278,-0.17019417518340493
infect_cmtrt,0.1302285714446241,-0.022461931269023464,-0.09911337964083357,-0.02438458977612111,-0.03677068032893178,-0.035074070358788234,0.18277184607526195,0.08343508176727586,-0.0014660292645273772,0.2363151422399847,-0.011745655865149128,0.010084014026191713,0.4407447750919552,-0.006899948922236001,0.0014340154094934579,-0.22383391947862274,-0.1107283216866963,0.17691986306494792,0.7188378524510091
malignantneo_mhyn,0.11967054510866426,0.1049604180971619,-0.03665880035522485,-0.10911974477270103,-0.005146845061364139,-0.12593349551461994,-0.18040141369603002,-0.03155212403738445,-0.12863670101504496,0.05792860387396808,-0.28186842092653863,-0.1285644487196249,-0.01857793102026874,-0.01033400178641331,-0.039043832000777996,-0.3174124144269078,0.020468556829628993,0.1149303116274274,-0.3377725660436232
modliv,0.03532124379331219,0.017631083661021677,-0.0280757125865095,-0.04819042288831526,-0.029773581288184775,-0.022092100795669693,-0.032203615957590845,0.00437165376088784,-0.03426172875865743,0.07256474544505889,0.3387730463984507,-0.042237912900429,0.31543833021912726,-0.031526675828199735,-0.04530824137584526,-0.055660479142993415,0.04140862860609013,0.04178720353767939,-0.14347775464089974
obesity_mhyn,0.037388607970501274,-0.02146700848381458,-0.0989788967376436,0.18764676077625694,-0.00012814627155952475,-0.000944562552089448,0.4113239989764051,0.14205785176912583,0.0995557306568757,0.1630598977123748,0.3150195759374488,0.1866170499799239,-0.26687675958797136,-0.06234913874896023,0.07187035534356985,-0.32848292488369235,-0.13475886702330148,-0.060261335265366985,-0.3666787473670405
onset2admission,-0.051928908231908176,-0.08513709411290933,-0.12224524870168138,0.3182304036147592,0.18984318729062497,0.22034259126996705,0.29713491768755523,-0.038368593349504425,0.04663508292738742,-0.009588083244686784,0.14066164301161246,0.19641018888124437,-0.6320400773133446,-0.1540909029199959,0.11390040492381534,-0.06911453875202489,-0.05775989790975229,-0.011588182522180005,0.044797151243953774
renal_mhyn,0.3406829617764104,0.29729367653704114,-0.14090609259180562,-0.234221387725767,-0.17559106241134695,-0.28607915963146685,-0.24979104293631677,0.2919046044169864,-0.21024160821528662,0.15420787173017,-0.06553927143150202,-0.19994825810074482,-0.29587398806214044,0.3522234230785611,-0.08249893691833893,-0.43238629730515893,-0.14722914195407477,-0.0405372091098616,1.2797490010633867
rr_vsorres,0.038511381322018465,-0.07853584928324789,-0.49923600002463775,1.0618680441480168,-0.21517819718869147,1.5165106021585013,0.5973212023533466,-0.02359334090835675,-0.3234397284449641,0.04785097021930675,3.4152572604548688,1.3359061746205814,1.4915429598123051,-0.16625699876828157,-0.24623954151745278,2.2261348269765375,-0.41776085922919787,0.09490388817371755,3.8418459650124404
sex,0.11569770794383989,0.8846632619314062,-1.130373604321143,0.8846632619312749,0.8846632619312256,0.8846632619312627,-0.18077664544988034,-0.14472739584030245,-0.2732524351675757,-0.15116054858737582,0.09914041576497949,-1.130373604321442,0.16965018035774732,-1.13037360432124,-1.1303736043214425,-1.1303736043214108,0.8846632619314329,-0.017200393766461243,-0.1228551711950629
sf94,-0.04410138495506515,0.03333651139689218,0.6804007336267044,-2.1469880852829624,-0.7165575808321163,-0.11534944770327682,-0.9692970659449219,0.03550836828748972,0.6712814943017169,-0.044810367264363334,-2.2556657154137034,-0.8148794383315185,0.18065344457188562,0.1119810242413871,-0.9101147461410959,0.7444976049515348,0.6720225931702529,-0.11829860813790696,-2.3304279699245973
sysbp_vsorres,-0.06979659111188266,-0.03169992789688873,0.03882137305532938,-0.023132887550570358,-0.0482762570126933,-0.0833097895162393,-0.011288569524563166,0.030800551947553375,0.03990298443908705,0.03235775581982196,-0.21461312850870934,-0.054163603005514115,-0.8567965945923781,0.11743061806290857,-0.03120796400753202,-0.7073480798454339,0.01661330259307827,0.004527696808412401,1.2520485033662825
temp_vsorres,-0.13915443737462904,-0.12394723576781351,-0.11752440272477391,0.3109695632375859,0.09337808067658876,0.549647138449528,0.3058081062295058,-0.07290259448427948,0.03262577748368905,-0.028707374475880523,0.5159024465640987,0.4391027111311654,0.12962529342615856,-0.24916913661030668,0.027365845504407182,0.2939660606282304,-0.019811016399215405,-0.022083588626858903,-0.07896323381179143
