,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
daily_plt_lborres,0.030819505817560832,-0.1473827779937825,0.06454348535724538,0.036791958214224756,-0.08031858926425149,-0.01331069972712941,0.0942049393058404,-0.0283305789695482,0.049376272131962884,0.06572473977139791,0.3501844385752029,0.242972757381828,0.03088534308813062,0.023917835576254272,0.042529990227987556,1.02793349757405
dementia_mhyn,0.08407550110697437,0.12560374987376557,0.03281017408656607,-0.1995070545279242,-0.07583587668016366,-0.15434347354778105,-0.28227747906673667,0.017825254065676706,-0.19312204669515573,-0.03180946097507395,-0.38717770198294044,-0.09907839783902765,-0.015889651221521764,0.30467079515016515,0.055190472817947596,-0.41888345910955294
diabetes,0.04773806787305897,0.22328979545905153,-0.18197077493453664,0.00655962913661185,-0.043758627628523485,-0.07384099830398232,-0.046362449310597846,0.21931409715027173,-0.09313401418288113,0.13951527042055567,-0.32445300335654154,-0.15608021695658278,0.022532021804463596,0.08989607195382786,-0.06561652469125769,-0.5285140460525546
hr_vsorres,-0.24745287005598443,-0.26100080025077665,-0.1158353734662497,0.3899941570983736,-0.14208398499257513,0.35695416191844515,0.33225814572077345,-0.09630485896687875,0.04821840672993391,0.019115474127254336,1.9652594093676021,1.5017011461752223,0.23692567597476324,-0.20072952107086356,-0.024996117496918893,2.8311560256441526
immunosuppressed_yn,0.1686154325223241,-0.023916885512937865,-0.030793832107368718,-0.21858965713252296,-0.12160760949016286,-0.1904908832181318,0.07992523265400807,0.14394688618758641,0.030888348682246762,0.3396928232013763,-0.3264527387372707,-0.15459328025989877,0.23535613939551042,0.0975442726545179,-0.007459879986024667,-0.46892378197755924
infect_cmtrt,0.0550448395795032,-0.022747576314837384,-0.10071683642060754,-0.02130667143224024,-0.11191769275062474,-0.038649931295901,0.1831873641242009,0.08343508176727586,0.0005171972611583712,0.2363151422399847,0.16463807685689477,0.002725966344308107,0.2571663558063114,-0.0075020608387780146,0.007390546541408973,-0.23903830289684258
malignantneo_mhyn,0.1568663157609637,0.10458984705610991,-0.03734018162100654,-0.11065016153473553,0.021866871016707257,-0.05406294965938422,-0.1802710350332852,-0.03155212403738445,-0.12936831823982478,0.05792860387396808,-0.3377725660436233,-0.1454569486160791,0.07553067272539409,-0.010482589850665561,-0.06616507520835027,-0.3162147584494538
modliv,0.06330129522334915,0.018771431895757685,-0.02759114170948543,-0.04726479126108707,0.04271302436990857,-0.025668656857953494,-0.0330858830539955,0.00437165376088784,-0.03361368209297032,0.07256474544505889,0.21218221112562113,-0.05257424901367333,0.014621005080306027,-0.03157747801189935,-0.04266276613873106,-0.05049475705488127
obesity_mhyn,-0.06406437539397751,-0.020493350110479095,-0.0971865891236556,0.17353440996891883,-0.13765664670166153,-0.0013824106370286223,0.4138657284824752,0.14205785176912583,0.1016142640905499,0.1630598977123748,-0.13463912578070486,0.2189803614291388,0.03941089489115532,-0.06014730554976205,0.09790004289193897,-0.32623611179643663
onset2admission,-0.15160057814225528,-0.08350468198387599,-0.12509645190962615,0.3151135853716341,-0.06550999513416551,0.2030051097849847,0.3006403622839415,-0.038368593349504425,0.04725648434798049,-0.009588083244686784,-0.3057709014851959,0.17974151492617618,0.08823652946375395,-0.1532318423673437,0.14786290461833365,-0.07683736519243023
renal_mhyn,0.17291869194878606,0.29661247914095046,-0.1413323572556445,-0.2330282816867941,-0.1462243292500152,-0.22214208360238966,-0.2481108728923883,0.2919046044169864,-0.21191598127008043,0.15420787173017,-0.13760828602944242,-0.2431524634659395,0.12055444645441458,0.35264432411228586,-0.11542723715468302,-0.430486036152697
rr_vsorres,-0.3819203653159831,-0.07068042465255865,-0.5142576118304304,0.9696570207866292,-0.4481982950634041,0.566074132948289,0.5893644402283995,-0.02359334090835675,-0.306447640779949,0.04785097021930675,1.7496649097394203,1.9384315646317172,0.5382760839403075,-0.15823616017206207,0.20660511966945663,2.301885211274967
sex,0.054942199356644315,0.8846632619314064,-1.1303736043211445,0.8846632619312612,0.8846632619314299,0.8846632619313489,-0.1777815640873456,-0.14472739584030245,-0.2742234277866357,-0.15116054858737582,-0.12285517119506291,-1.1303736043214319,0.042184600139595727,-1.1303736043212398,-1.1303736043212858,-1.1303736043214103
sf94,0.633323084161054,0.025598783346761154,0.6807371348632031,-2.125172137463772,0.6733990939260732,-0.3670483401965272,-0.9966921077195521,0.03550836828748972,0.6703430734448772,-0.044810367264363334,0.11425797703731821,-0.689579179778983,-0.814375072333539,0.10298343968324533,-0.8719625170710427,0.7475824798262962
sysbp_vsorres,-0.011425942172537028,-0.030995406846213474,0.04085227671396057,-0.029090126382873158,0.014129250258470555,-0.05528498643263178,-0.011248543183145344,0.030800551947553375,0.039242210900647403,0.03235775581982196,-0.938221861725555,-0.09173630048067005,-0.056506591153093304,0.12012687042208613,-0.034421388624275205,-0.714089866540796
temp_vsorres,-0.22104892432799436,-0.12249708160528698,-0.11966706561435991,0.28547931824723655,-0.030024511899485753,0.30528481587670186,0.307173432097844,-0.07290259448427948,0.035037728777618404,-0.028707374475880523,-0.11908226806522208,0.5611317731378854,0.06575241454547333,-0.24567210537724068,0.1487598527844547,0.26685327828429123
